,Caso Noticia,Grado del Delito,Caracterización,Modalidad,Título,Artículo,Procedimiento Abreviado,Tipo de Noticia,Etapa Noticia,Fecha Creación,Año de Creación,Ley,Entidad Receptora,Unidad Receptora,Fecha de la denuncia,Departamento de la denuncia,Municipio de la denuncia,Fecha de los Hechos,Departamento de los Hechos,Municipio de los Hechos,Fecha Última Actuación,Última Actuación
898,sdv-id-lBQDlZ,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-05-10 17:03:10,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-05-31 04:32:46,Antioquia,"BOGOTÁ, D.C.",2025-04-12 00:53:25,Antioquia,MEDELLÍN,2025-03-19 06:29:26,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
899,sdv-id-Qhgtbj,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2024-12-23 14:42:52,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-12-14 21:50:00,Antioquia,MEDELLÍN,2024-09-19 01:51:26,Antioquia,MEDELLÍN,2025-06-28 02:01:39,Obtención de documentos
900,sdv-id-YduCDP,NINGUNO,BIENES MUEBLES,VENTA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-12-13 20:06:16,2025,Ley 906,Fiscalía General de la Nación,URI (UNIDAD DE REACCION INMEDIATA) - CENTRO MEDELLÍN,2024-08-08 03:16:32,Antioquia,MEDELLÍN,2023-12-02 00:57:39,Antioquia,MEDELLÍN,2025-06-11 11:11:17,Registro de informacion formal
901,sdv-id-esDodE,NINGUNO,OFRECIMIENTO DE SERVICIOS,OFERTA LABORAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-01-15 22:31:43,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2023-11-19 21:40:49,Antioquia,MEDELLÍN,2023-08-19 09:13:26,Antioquia,MEDELLÍN,2024-10-25 03:19:10,Obtención de documentos
902,sdv-id-YLZNUU,NINGUNO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-11-12 13:45:19,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-06-26 20:42:49,Antioquia,MEDELLÍN,2024-04-11 22:58:58,Antioquia,MEDELLÍN,2025-08-15 22:49:16,Solicitud deshacer conexidad
903,sdv-id-HKWPEv,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-18 07:24:42,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-03-19 01:52:29,Antioquia,MEDELLÍN,2024-11-20 03:24:49,Antioquia,MEDELLÍN,2025-08-16 11:05:50,Registro de informacion formal
904,sdv-id-lerPjt,NINGUNO,OFRECIMIENTO DE SERVICIOS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-12-13 17:51:45,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-03-26 02:05:53,Antioquia,MEDELLÍN,2023-10-08 00:18:49,Antioquia,MEDELLÍN,2024-03-04 19:53:55,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
905,sdv-id-SrYxBD,NINGUNO,OTROS,OFERTA LABORAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-10-04 21:22:35,2024,Ley 906,Fiscalía General de la Nación,CENTRO DE CONTACTO DAUITA,2024-04-09 12:38:44,Antioquia,"BOGOTÁ, D.C.",2024-10-24 16:56:01,Antioquia,MEDELLÍN,2024-03-21 17:59:42,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
906,sdv-id-HXWSwX,NINGUNO,BIENES MUEBLES,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,INDAGACIÓN,2025-03-30 19:03:48,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-02-02 09:34:32,Antioquia,MEDELLÍN,2025-01-09 04:02:01,Antioquia,MEDELLÍN,2025-08-16 09:41:53,Obtención de documentos
907,sdv-id-hUMhFR,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-28 07:40:42,2025,Ley 906,Policía Nacional,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-11-22 05:06:42,Antioquia,MEDELLÍN,2025-01-27 03:33:50,Antioquia,MEDELLÍN,2025-08-06 01:08:04,Obtención de documentos
908,sdv-id-VKTCwl,NINGUNO,OTROS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-11-30 11:01:30,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-12-30 06:39:52,Antioquia,BELLO,2024-11-24 10:56:29,Antioquia,MEDELLÍN,2025-06-12 14:52:44,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
909,sdv-id-EqeJQn,NINGUNO,OFRECIMIENTO DE SERVICIOS,OFERTA LABORAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2025-07-01 01:41:14,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-08-11 07:09:56,Antioquia,MEDELLÍN,2025-06-14 20:13:53,Antioquia,MEDELLÍN,2025-06-09 17:33:59,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
910,sdv-id-hVONSx,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-02-07 15:16:44,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-02-24 11:48:13,Antioquia,MEDELLÍN,2024-03-24 05:36:41,Antioquia,MEDELLÍN,2024-07-20 15:45:19,Verificacion de arraigo y/o  estudio socio economico
911,sdv-id-uFJdDQ,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,INDAGACIÓN,2025-02-09 06:52:47,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-12-27 15:30:51,Antioquia,MEDELLÍN,2024-05-16 20:28:18,Antioquia,MEDELLÍN,2025-08-13 14:51:11,Obtención de documentos
912,sdv-id-ZrPdjS,NINGUNO,BIENES MUEBLES,CONTRACTUAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-09-12 11:53:05,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-05-30 13:02:13,Antioquia,MEDELLÍN,2023-07-02 12:27:13,Antioquia,MEDELLÍN,2025-01-04 19:19:05,Obtención de documentos
913,sdv-id-ZNDtvF,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-04 01:06:34,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-07-06 02:04:37,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2024-06-26 07:18:37,Antioquia,MEDELLÍN,2025-01-21 04:52:47,Sale a fiscal de conocimiento
914,sdv-id-cTXZhI,NINGUNO,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-09-08 00:34:51,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2023-11-22 20:10:09,Antioquia,MEDELLÍN,2023-02-14 21:31:55,Antioquia,MEDELLÍN,2024-04-12 01:33:21,Registro de informacion formal
915,sdv-id-GapKwF,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-17 15:32:21,2024,Ley 906,Fiscalía General de la Nación,CENTRO DE CONTACTO DAUITA,2025-03-23 22:09:18,Antioquia,MEDELLÍN,2025-03-01 07:20:47,Antioquia,MEDELLÍN,2024-09-18 14:11:16,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
916,sdv-id-hTTzzp,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2025-01-28 00:25:49,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-08-21 12:19:55,Antioquia,MEDELLÍN,2025-05-10 02:46:31,Antioquia,MEDELLÍN,2025-07-31 09:10:45,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
917,sdv-id-dElxjI,NINGUNO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-06-23 15:50:26,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-07-29 20:13:37,Antioquia,MEDELLÍN,2024-08-21 14:18:26,Antioquia,MEDELLÍN,2025-07-23 17:31:52,Obtención de documentos
918,sdv-id-GhudqE,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,NO,DENUNCIA,QUERELLABLE,2024-09-25 13:00:07,2025,Ley 906,Fiscalía General de la Nación,CENTRO DE CONTACTO DAUITA,2024-09-02 06:10:35,Antioquia,MEDELLÍN,2024-04-13 10:31:16,Antioquia,MEDELLÍN,2025-07-25 11:09:08,Programa metodológico
919,sdv-id-bozsEi,NINGUNO,OFRECIMIENTO DE SERVICIOS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-03-07 19:48:35,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2025-03-24 23:25:05,Antioquia,MEDELLÍN,2025-03-26 19:27:33,Antioquia,MEDELLÍN,2025-06-03 18:45:09,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
920,sdv-id-IwgFaC,AGRAVADO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,NO,QUERELLA,QUERELLABLE,2024-08-09 09:51:36,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-08-04 14:26:44,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2024-05-08 06:50:33,Antioquia,MEDELLÍN,2024-05-08 13:44:58,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
921,sdv-id-tOCHiR,NINGUNO,OFRECIMIENTO DE SERVICIOS,PRÉSTAMO DE DINERO,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-29 06:17:16,2025,Ley 906,Policía Nacional,CENTRO DE CONTACTO DAUITA,2024-12-23 10:21:40,"BOGOTÁ, D. C.",MEDELLÍN,2025-01-17 15:41:30,Antioquia,MEDELLÍN,2025-08-07 04:44:36,Sale de fiscal intervención temprana a fiscal conocimiento
922,sdv-id-btTBQP,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2023-04-03 12:33:59,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS ENVIGADO,2023-12-04 08:25:55,Antioquia,MEDELLÍN,2023-06-30 14:28:45,Antioquia,MEDELLÍN,2024-08-02 06:17:08,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
923,sdv-id-BDYwte,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-06-11 03:05:55,2024,Ley 906,Fiscalía General de la Nación,ESTACION GIRARDOTA                           ,2023-09-22 13:10:23,Magdalena,ISTMINA,2023-02-28 13:31:14,Antioquia,MEDELLÍN,2024-04-17 13:55:52,Registro de informacion formal
924,sdv-id-kGmgye,NINGUNO,BIENES MUEBLES,EXCURSIÓN,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-07-12 10:51:09,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-04-03 01:40:11,Antioquia,MEDELLÍN,2023-12-04 12:26:44,Antioquia,MEDELLÍN,2025-07-08 00:12:52,Declaración jurada
925,sdv-id-yFQDsi,NINGUNO,BIENES MUEBLES,ARRIENDO,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2024-02-16 14:39:30,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-05-20 06:48:34,Antioquia,MEDELLÍN,2023-10-30 21:28:03,Antioquia,MEDELLÍN,2025-06-10 19:59:42,Obtención de documentos
926,sdv-id-FxLped,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-04-22 11:56:05,2024,Ley 906,Policía Nacional,URI (UNIDAD DE REACCION INMEDIATA) -  BUGA,2024-08-23 10:07:27,Antioquia,MEDELLÍN,2024-07-13 20:44:10,Antioquia,MEDELLÍN,2024-01-31 01:27:20,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
927,sdv-id-CZNNMn,NINGUNO,EXTORSION,PAQUETE CHILENO,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-11-18 01:51:28,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-10-17 00:05:25,Antioquia,MEDELLÍN,2024-04-23 02:22:03,Antioquia,MEDELLÍN,2024-12-22 16:22:31,Obtención de documentos
928,sdv-id-auYFNI,NINGUNO,OFRECIMIENTO DE SERVICIOS,PLAN VACACIONAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-09-05 16:35:17,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-04-02 19:27:26,Antioquia,MEDELLÍN,2024-12-17 14:06:21,Antioquia,MEDELLÍN,2025-06-26 12:06:06,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
929,sdv-id-eESJuC,NINGUNO,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2025-04-29 14:29:35,2023,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-03-27 00:14:59,Antioquia,MEDELLÍN,2024-10-26 10:38:18,Antioquia,MEDELLÍN,2025-08-08 06:41:13,Obtención de documentos
930,sdv-id-gkKDLj,NINGUNO,OFRECIMIENTO DE SERVICIOS,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-06-05 04:25:36,2025,Ley 906,Fiscalía General de la Nación,CENTRO DE SERVICIOS JUDICIALES NEIVA,2025-05-26 17:26:49,"BOGOTÁ, D. C.",MEDELLÍN,2025-07-01 19:39:30,Antioquia,MEDELLÍN,2025-08-14 10:33:19,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
931,sdv-id-BUBQkr,NINGUNO,BIENES MUEBLES,TRÁMITES ADMINISTRATIVOS,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-02-07 02:47:37,2025,Ley 906,Fiscalía General de la Nación,ESTACION GUARNE,2024-11-01 23:17:55,Tolima,FUNDACIÓN,2025-01-22 02:25:02,Antioquia,MEDELLÍN,2025-04-02 11:41:47,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
932,sdv-id-ANFpmo,NINGUNO,OFRECIMIENTO DE SERVICIOS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,INDAGACIÓN,2024-04-26 04:58:59,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2023-12-25 12:23:50,Antioquia,MEDELLÍN,2024-03-01 01:02:55,Antioquia,MEDELLÍN,2025-07-28 17:54:55,Obtención de documentos
933,sdv-id-RYUmyj,NINGUNO,BIENES INMUEBLES,ALQUILER,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-05-31 01:07:28,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-06-23 08:21:32,Antioquia,"BOGOTÁ, D.C.",2023-12-18 11:05:12,Antioquia,MEDELLÍN,2025-03-30 14:11:42,Obtención de documentos
934,sdv-id-BsOyFe,NINGUNO,OFRECIMIENTO DE SERVICIOS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-04-12 08:23:09,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-11-30 04:40:31,Antioquia,COPACABANA,2024-08-27 09:48:54,Antioquia,MEDELLÍN,2025-05-01 05:07:27,Registro de informacion formal
935,sdv-id-LhksVJ,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2023-06-23 17:43:01,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-01-08 17:05:01,"BOGOTÁ, D. C.",MEDELLÍN,2023-11-01 23:10:14,Antioquia,MEDELLÍN,2024-10-10 05:46:49,Obtención de documentos
936,sdv-id-vmvgRZ,NINGUNO,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-06-03 13:08:10,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS ENVIGADO,2025-02-19 01:08:55,Antioquia,MEDELLÍN,2025-06-12 20:39:31,Antioquia,MEDELLÍN,2025-08-12 02:58:54,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
937,sdv-id-WEfPAH,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2025-04-22 05:22:56,2023,Ley 906,Policía Nacional,SECCIONAL DE INVESTIGACION CRIMINAL-METUN,2025-01-18 13:18:52,Antioquia,MEDELLÍN,2025-06-13 22:30:49,Antioquia,MEDELLÍN,2025-07-24 13:29:08,Sale de fiscal intervención temprana a fiscal conocimiento
938,sdv-id-wdntcr,NINGUNO,BIENES MUEBLES,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2025-04-28 08:30:27,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-03-06 15:24:28,Antioquia,MEDELLÍN,2025-01-05 19:50:10,Antioquia,MEDELLÍN,2025-05-08 05:42:24,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
939,sdv-id-oBpIEZ,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-01-13 00:49:20,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-09-09 12:18:13,Antioquia,MEDELLÍN,2024-01-09 11:49:26,Antioquia,MEDELLÍN,2025-06-01 01:04:57,Registro de informacion formal
940,sdv-id-OXYvAC,NINGUNO,BIENES MUEBLES,VENTA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2024-07-09 09:03:24,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-03-07 02:20:24,Antioquia,MEDELLÍN,2024-09-27 05:13:41,Antioquia,MEDELLÍN,2025-07-10 03:08:57,Conciliacion fracasada (no se hizo - complementar con el motivo)
941,sdv-id-ZqthOr,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,INDAGACIÓN,2023-10-21 17:27:25,2024,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2024-01-20 00:58:38,Antioquia,MEDELLÍN,2024-01-13 11:57:42,Antioquia,MEDELLÍN,2024-05-23 09:49:37,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
942,sdv-id-lmunYR,NINGUNO,OFRECIMIENTO DE SERVICIOS,PERMUTA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,INDAGACIÓN,2023-09-11 06:46:46,2024,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-01-31 19:21:11,Antioquia,MEDELLÍN,2023-05-03 03:47:03,Antioquia,MEDELLÍN,2023-11-30 11:52:49,Busqueda en bases de datos de acceso publico
943,sdv-id-zbkDHu,NINGUNO,BIENES MUEBLES,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,DENUNCIA,QUERELLABLE,2024-12-21 08:32:56,2023,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2024-09-15 05:25:16,Antioquia,MEDELLÍN,2024-04-23 14:02:54,Antioquia,MEDELLÍN,2025-07-11 04:19:38,Busqueda en bases de datos de acceso publico
944,sdv-id-TCGtzB,NINGUNO,OFRECIMIENTO DE SERVICIOS,INVERSIÓN,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2023-06-17 06:12:44,2022,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS CARIBE,2023-09-21 05:33:28,Antioquia,"BOGOTÁ, D.C.",2023-02-25 12:08:12,Antioquia,MEDELLÍN,2023-08-24 13:54:46,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
945,sdv-id-MjmONJ,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2022-10-02 15:14:47,2025,Ley 906,Fiscalía General de la Nación,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2023-04-18 23:48:59,Antioquia,MEDELLÍN,2021-02-10 02:53:12,Antioquia,MEDELLÍN,2024-10-26 01:56:34,Busqueda selectiva en bases de datos
946,sdv-id-TuwYsp,NINGUNO,OFRECIMIENTO DE SERVICIOS,COMPRA,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-07-15 03:53:18,2025,Ley 906,Fiscalía General de la Nación,SALA DE DENUNCIAS ENVIGADO,2025-08-14 15:00:00,Antioquia,MEDELLÍN,2025-07-11 23:04:33,Antioquia,MEDELLÍN,2025-08-13 13:08:42,Registro de informacion formal
947,sdv-id-vXetre,NINGUNO,OTROS,SIMULACIÓN DE PERFILES POR RED SOCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,QUERELLABLE,2025-06-15 04:56:48,2024,Ley 906,Fiscalía General de la Nación,ESTACION CALDAS                              ,2025-08-14 15:00:00,"BOGOTÁ, D. C.",MEDELLÍN,2025-07-09 15:40:04,Antioquia,MEDELLÍN,2025-08-13 20:42:59,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL
948,sdv-id-hgRJfU,NINGUNO,OFRECIMIENTO DE SERVICIOS,ACUERDO COMERCIAL,DELITOS CONTRA EL PATRIMONIO ECONOMICO,ESTAFA. ART. 246 C.P.,SI,QUERELLA,INDAGACIÓN,2025-07-06 05:14:04,2016,Ley 906,Policía Nacional,OFICINA DE ASIGNACIONES - MEDELLIN - ANTIOQUIA,2025-04-29 22:37:54,Antioquia,MEDELLÍN,2025-04-05 02:53:38,Antioquia,MEDELLÍN,2025-08-16 11:23:02,Registro de informacion formal
